Name,Geo Place Name,Start_Date,Data Value
Fine particles (PM 2.5),Fort Greene and Brooklyn Heights (CD2),2017,9.3
Fine particles (PM 2.5),Fort Greene and Brooklyn Heights (CD2),2018,7.9
Fine particles (PM 2.5),Fort Greene and Brooklyn Heights (CD2),2019,8.6
Fine particles (PM 2.5),Fort Greene and Brooklyn Heights (CD2),2020,7.3
Fine particles (PM 2.5),Fort Greene and Brooklyn Heights (CD2),2021,7.4
Fine particles (PM 2.5),Fort Greene and Brooklyn Heights (CD2),2022,6.7
Fine particles (PM 2.5),Fresh Meadows,2008,11.4
Fine particles (PM 2.5),Fresh Meadows,2009,9.6
Fine particles (PM 2.5),Fresh Meadows,2010,11.4
Fine particles (PM 2.5),Fresh Meadows,2011,9.0
Fine particles (PM 2.5),Fresh Meadows,2012,9.7
Fine particles (PM 2.5),Fresh Meadows,2013,10.0
Fine particles (PM 2.5),Fresh Meadows,2014,8.4
Fine particles (PM 2.5),Fresh Meadows,2015,7.85
Fine particles (PM 2.5),Fresh Meadows,2016,7.699999999999999
Fine particles (PM 2.5),Fresh Meadows,2017,7.6
Fine particles (PM 2.5),Fresh Meadows,2018,6.8
Fine particles (PM 2.5),Fresh Meadows,2019,7.4
Fine particles (PM 2.5),Fresh Meadows,2020,6.4
Fine particles (PM 2.5),Fresh Meadows,2021,6.5
Fine particles (PM 2.5),Fresh Meadows,2022,5.9
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2008,16.3
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2009,14.3
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2010,15.4
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2011,13.2
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2012,14.0
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2013,14.1
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2014,12.5
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2015,11.35
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2016,10.85
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2017,11.5
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2018,11.6
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2019,11.0
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2020,8.3
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2021,8.8
Fine particles (PM 2.5),Gramercy Park - Murray Hill,2022,7.95
Fine particles (PM 2.5),Greenpoint,2008,13.100000000000001
Fine particles (PM 2.5),Greenpoint,2009,10.6
Fine particles (PM 2.5),Greenpoint,2010,13.3
Fine particles (PM 2.5),Greenpoint,2011,10.4
Fine particles (PM 2.5),Greenpoint,2012,11.6
Fine particles (PM 2.5),Greenpoint,2013,11.5
Fine particles (PM 2.5),Greenpoint,2014,10.65
Fine particles (PM 2.5),Greenpoint,2015,10.35
Fine particles (PM 2.5),Greenpoint,2016,9.55
Fine particles (PM 2.5),Greenpoint,2017,10.1
Fine particles (PM 2.5),Greenpoint,2018,9.2
Fine particles (PM 2.5),Greenpoint,2019,8.6
Fine particles (PM 2.5),Greenpoint,2020,8.0
Fine particles (PM 2.5),Greenpoint,2021,7.7
Fine particles (PM 2.5),Greenpoint,2022,6.85
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2008,13.2
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2009,10.7
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2010,13.4
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2011,10.5
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2012,11.7
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2013,11.6
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2014,10.7
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2015,10.45
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2016,9.65
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2017,10.2
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2018,9.3
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2019,8.6
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2020,8.0
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2021,7.7
Fine particles (PM 2.5),Greenpoint and Williamsburg (CD1),2022,6.85
Fine particles (PM 2.5),Greenwich Village - SoHo,2008,14.0
Fine particles (PM 2.5),Greenwich Village - SoHo,2009,11.6
Fine particles (PM 2.5),Greenwich Village - SoHo,2010,13.7
Fine particles (PM 2.5),Greenwich Village - SoHo,2011,11.2
Fine particles (PM 2.5),Greenwich Village - SoHo,2012,12.1
Fine particles (PM 2.5),Greenwich Village - SoHo,2013,12.0
Fine particles (PM 2.5),Greenwich Village - SoHo,2014,10.9
Fine particles (PM 2.5),Greenwich Village - SoHo,2015,10.399999999999999
Fine particles (PM 2.5),Greenwich Village - SoHo,2016,9.45
Fine particles (PM 2.5),Greenwich Village - SoHo,2017,10.2
Fine particles (PM 2.5),Greenwich Village - SoHo,2018,9.9
Fine particles (PM 2.5),Greenwich Village - SoHo,2019,10.8
Fine particles (PM 2.5),Greenwich Village - SoHo,2020,8.4
Fine particles (PM 2.5),Greenwich Village - SoHo,2021,9.0
Fine particles (PM 2.5),Greenwich Village - SoHo,2022,8.0
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2008,14.0
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2009,11.6
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2010,13.7
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2011,11.2
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2012,12.2
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2013,12.1
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2014,10.95
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2015,10.399999999999999
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2016,9.55
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2017,10.3
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2018,10.0
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2019,11.1
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2020,8.6
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2021,9.4
Fine particles (PM 2.5),Greenwich Village and Soho (CD2),2022,8.350000000000001
Fine particles (PM 2.5),High Bridge - Morrisania,2008,13.45
Fine particles (PM 2.5),High Bridge - Morrisania,2009,11.4
Fine particles (PM 2.5),High Bridge - Morrisania,2010,12.7
Fine particles (PM 2.5),High Bridge - Morrisania,2011,11.2
Fine particles (PM 2.5),High Bridge - Morrisania,2012,11.0
Fine particles (PM 2.5),High Bridge - Morrisania,2013,11.0
Fine particles (PM 2.5),High Bridge - Morrisania,2014,9.95
Fine particles (PM 2.5),High Bridge - Morrisania,2015,9.149999999999999
Fine particles (PM 2.5),High Bridge - Morrisania,2016,8.75
Fine particles (PM 2.5),High Bridge - Morrisania,2017,8.6
Fine particles (PM 2.5),High Bridge - Morrisania,2018,7.8
Fine particles (PM 2.5),High Bridge - Morrisania,2019,7.1
Fine particles (PM 2.5),High Bridge - Morrisania,2020,6.6
Fine particles (PM 2.5),High Bridge - Morrisania,2021,7.1
Fine particles (PM 2.5),High Bridge - Morrisania,2022,6.6
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2008,13.65
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2009,11.6
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2010,12.8
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2011,11.4
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2012,11.1
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2013,11.1
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2014,10.05
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2015,9.25
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2016,8.8
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2017,8.7
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2018,7.9
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2019,7.2
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2020,6.6
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2021,7.0
Fine particles (PM 2.5),Highbridge and Concourse (CD4),2022,6.55
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2008,11.4
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2009,9.7
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2010,11.4
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2011,9.0
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2012,9.7
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2013,10.0
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2014,8.4
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2015,7.85
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2016,7.699999999999999
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2017,7.6
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2018,6.9
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2019,7.4
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2020,6.5
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2021,6.5
Fine particles (PM 2.5),Hillcrest and Fresh Meadows (CD8),2022,5.9
Fine particles (PM 2.5),Hunts Point - Mott Haven,2008,11.9
Fine particles (PM 2.5),Hunts Point - Mott Haven,2009,9.7
Fine particles (PM 2.5),Hunts Point - Mott Haven,2010,11.2
Fine particles (PM 2.5),Hunts Point - Mott Haven,2011,10.0
Fine particles (PM 2.5),Hunts Point - Mott Haven,2012,9.6
Fine particles (PM 2.5),Hunts Point - Mott Haven,2013,9.8
Fine particles (PM 2.5),Hunts Point - Mott Haven,2014,9.05
Fine particles (PM 2.5),Hunts Point - Mott Haven,2015,9.2
Fine particles (PM 2.5),Hunts Point - Mott Haven,2016,8.9
Fine particles (PM 2.5),Hunts Point - Mott Haven,2017,8.8
Fine particles (PM 2.5),Hunts Point - Mott Haven,2018,8.0
Fine particles (PM 2.5),Hunts Point - Mott Haven,2019,7.5
Fine particles (PM 2.5),Hunts Point - Mott Haven,2020,7.1
Fine particles (PM 2.5),Hunts Point - Mott Haven,2021,7.3
Fine particles (PM 2.5),Hunts Point - Mott Haven,2022,6.7
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2008,13.05
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2009,11.4
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2010,12.9
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2011,10.9
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2012,11.2
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2013,11.1
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2014,10.15
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2015,9.45
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2016,9.1
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2017,9.1
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2018,8.3
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2019,7.8
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2020,7.4
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2021,7.6
Fine particles (PM 2.5),Hunts Point and Longwood (CD2),2022,7.0
Fine particles (PM 2.5),Jackson Heights (CD3),2008,11.55
Fine particles (PM 2.5),Jackson Heights (CD3),2009,9.3
Fine particles (PM 2.5),Jackson Heights (CD3),2010,11.6
Fine particles (PM 2.5),Jackson Heights (CD3),2011,9.0
Fine particles (PM 2.5),Jackson Heights (CD3),2012,10.0
Fine particles (PM 2.5),Jackson Heights (CD3),2013,10.0
Fine particles (PM 2.5),Jackson Heights (CD3),2014,8.7
Fine particles (PM 2.5),Jackson Heights (CD3),2015,8.0
Fine particles (PM 2.5),Jackson Heights (CD3),2016,7.85
Fine particles (PM 2.5),Jackson Heights (CD3),2017,7.9
Fine particles (PM 2.5),Jackson Heights (CD3),2018,7.3
Fine particles (PM 2.5),Jackson Heights (CD3),2019,7.9
Fine particles (PM 2.5),Jackson Heights (CD3),2020,6.7
Fine particles (PM 2.5),Jackson Heights (CD3),2021,7.0
Fine particles (PM 2.5),Jackson Heights (CD3),2022,6.4
Fine particles (PM 2.5),Jamaica,2008,11.35
Fine particles (PM 2.5),Jamaica,2009,9.7
Fine particles (PM 2.5),Jamaica,2010,11.4
Fine particles (PM 2.5),Jamaica,2011,8.8
Fine particles (PM 2.5),Jamaica,2012,9.8
Fine particles (PM 2.5),Jamaica,2013,10.1
Fine particles (PM 2.5),Jamaica,2014,8.35
Fine particles (PM 2.5),Jamaica,2015,7.8
Fine particles (PM 2.5),Jamaica,2016,7.75
Fine particles (PM 2.5),Jamaica,2017,7.7
Fine particles (PM 2.5),Jamaica,2018,6.9
Fine particles (PM 2.5),Jamaica,2019,7.5
Fine particles (PM 2.5),Jamaica,2020,6.7
Fine particles (PM 2.5),Jamaica,2021,6.6
Fine particles (PM 2.5),Jamaica,2022,5.949999999999999
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2008,11.25
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2009,9.7
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2010,11.4
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2011,8.8
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2012,9.8
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2013,10.1
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2014,8.35
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2015,7.8
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2016,7.8
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2017,7.7
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2018,6.9
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2019,7.4
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2020,6.6
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2021,6.6
Fine particles (PM 2.5),Jamaica and Hollis (CD12),2022,5.949999999999999
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2008,11.75
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2009,10.0
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2010,11.6
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2011,8.8
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2012,10.0
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2013,10.1
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2014,8.55
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2015,8.05
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2016,7.85
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2017,7.9
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2018,7.1
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2019,7.7
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2020,6.7
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2021,6.8
Fine particles (PM 2.5),Kew Gardens and Woodhaven (CD9),2022,6.1
Fine particles (PM 2.5),Kingsbridge - Riverdale,2008,12.85
Fine particles (PM 2.5),Kingsbridge - Riverdale,2009,10.4
Fine particles (PM 2.5),Kingsbridge - Riverdale,2010,11.8
Fine particles (PM 2.5),Kingsbridge - Riverdale,2011,9.9
Fine particles (PM 2.5),Kingsbridge - Riverdale,2012,10.2
Fine particles (PM 2.5),Kingsbridge - Riverdale,2013,10.0
Fine particles (PM 2.5),Kingsbridge - Riverdale,2014,9.45
Fine particles (PM 2.5),Kingsbridge - Riverdale,2015,8.8
Fine particles (PM 2.5),Kingsbridge - Riverdale,2016,7.95
Fine particles (PM 2.5),Kingsbridge - Riverdale,2017,8.0
Fine particles (PM 2.5),Kingsbridge - Riverdale,2018,7.2
Fine particles (PM 2.5),Kingsbridge - Riverdale,2019,6.7
Fine particles (PM 2.5),Kingsbridge - Riverdale,2020,6.4
Fine particles (PM 2.5),Kingsbridge - Riverdale,2021,7.2
Fine particles (PM 2.5),Kingsbridge - Riverdale,2022,6.55
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2008,13.25
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2009,10.9
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2010,12.2
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2011,10.4
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2012,10.6
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2013,10.6
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2014,9.7
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2015,8.9
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2016,8.3
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2017,8.4
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2018,7.4
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2019,6.8
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2020,6.5
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2021,7.4
Fine particles (PM 2.5),Kingsbridge Heights and Bedford (CD7),2022,6.7
Fine particles (PM 2.5),Long Island City - Astoria,2008,12.5
Fine particles (PM 2.5),Long Island City - Astoria,2009,10.1
Fine particles (PM 2.5),Long Island City - Astoria,2010,12.8
Fine particles (PM 2.5),Long Island City - Astoria,2011,9.9
Fine particles (PM 2.5),Long Island City - Astoria,2012,11.2
Fine particles (PM 2.5),Long Island City - Astoria,2013,11.1
Fine particles (PM 2.5),Long Island City - Astoria,2014,10.0
Fine particles (PM 2.5),Long Island City - Astoria,2015,9.45
Fine particles (PM 2.5),Long Island City - Astoria,2016,9.05
Fine particles (PM 2.5),Long Island City - Astoria,2017,9.3
Fine particles (PM 2.5),Long Island City - Astoria,2018,8.6
Fine particles (PM 2.5),Long Island City - Astoria,2019,8.3
Fine particles (PM 2.5),Long Island City - Astoria,2020,7.4
Fine particles (PM 2.5),Long Island City - Astoria,2021,7.3
Fine particles (PM 2.5),Long Island City - Astoria,2022,6.800000000000001
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2008,11.85
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2009,9.4
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2010,12.1
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2011,9.4
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2012,10.5
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2013,10.4
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2014,9.25
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2015,8.6
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2016,8.35
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2017,8.4
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2018,7.8
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2019,7.9
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2020,6.8
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2021,7.1
Fine particles (PM 2.5),Long Island City and Astoria (CD1),2022,6.6
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2008,13.05
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2009,10.6
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2010,12.9
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2011,10.3
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2012,11.4
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2013,11.3
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2014,10.15
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2015,9.85
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2016,8.899999999999999
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2017,9.4
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2018,9.0
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2019,9.9
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2020,7.7
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2021,8.1
Fine particles (PM 2.5),Lower East Side and Chinatown (CD3),2022,7.300000000000001
Fine particles (PM 2.5),Lower Manhattan,2008,14.45
Fine particles (PM 2.5),Lower Manhattan,2009,12.4
Fine particles (PM 2.5),Lower Manhattan,2010,13.8
Fine particles (PM 2.5),Lower Manhattan,2011,11.7
Fine particles (PM 2.5),Lower Manhattan,2012,12.3
Fine particles (PM 2.5),Lower Manhattan,2013,12.2
Fine particles (PM 2.5),Lower Manhattan,2014,10.9
Fine particles (PM 2.5),Lower Manhattan,2015,10.4
Fine particles (PM 2.5),Lower Manhattan,2016,9.45
Fine particles (PM 2.5),Lower Manhattan,2017,10.4
Fine particles (PM 2.5),Lower Manhattan,2018,9.3
Fine particles (PM 2.5),Lower Manhattan,2019,9.5
Fine particles (PM 2.5),Lower Manhattan,2020,7.7
Fine particles (PM 2.5),Lower Manhattan,2021,8.1
Fine particles (PM 2.5),Lower Manhattan,2022,7.25
Fine particles (PM 2.5),Manhattan,2008,13.95
Fine particles (PM 2.5),Manhattan,2009,12.0
Fine particles (PM 2.5),Manhattan,2010,13.4
Fine particles (PM 2.5),Manhattan,2011,11.3
Fine particles (PM 2.5),Manhattan,2012,11.9
Fine particles (PM 2.5),Manhattan,2013,11.8
